geometry,@id,Catégorie,Lieu,id
"{""type"":""Point"",""coordinates"":[-4.0062697,5.4144283]}",node/6902638997,Arrêt de bus,Boulangerie Samake,node/6902638997
"{""type"":""Point"",""coordinates"":[-4.0062877,5.410863]}",node/6902638998,Arrêt de bus,Menuiserie,node/6902638998
"{""type"":""Point"",""coordinates"":[-4.0063067,5.4101067]}",node/6902638999,Arrêt de bus,Tchapatcha,node/6902638999
"{""type"":""Point"",""coordinates"":[-4.0063409,5.4092677]}",node/6902639000,Arrêt de bus,Chaîne Avion,node/6902639000
"{""type"":""Point"",""coordinates"":[-4.0063993,5.4051188]}",node/6902639001,Arrêt de bus,Pharmacie Dokui,node/6902639001
"{""type"":""Point"",""coordinates"":[-4.0064176,5.4036347]}",node/6902639002,Arrêt de bus,SODECI,node/6902639002
"{""type"":""Point"",""coordinates"":[-4.0064567,5.4020967]}",node/6902639003,Arrêt de bus,Étage Noir,node/6902639003
"{""type"":""Point"",""coordinates"":[-4.006353,5.3968179]}",node/6902639005,Arrêt de bus,Arrêt Dokui,node/6902639005
"{""type"":""Point"",""coordinates"":[-4.005793,5.3929293]}",node/6902639006,Arrêt de bus,Ancien Feu,node/6902639006
"{""type"":""Point"",""coordinates"":[-4.005732,5.3872276]}",node/6902639007,Arrêt de bus,Bangui,node/6902639007
"{""type"":""Point"",""coordinates"":[-4.0060126,5.3851864]}",node/6902639008,Arrêt de bus,Vidange,node/6902639008
"{""type"":""Point"",""coordinates"":[-4.0063262,5.382931]}",node/6902639009,Arrêt de bus,HMA,node/6902639009
"{""type"":""Point"",""coordinates"":[-4.0118134,5.3721147]}",node/6902639010,Arrêt de bus,Carrefour paillet,node/6902639010
"{""type"":""Point"",""coordinates"":[-4.0157876,5.3653117]}",node/6902639011,Arrêt de bus,Carrefour 2 Plateaux,node/6902639011
"{""type"":""Point"",""coordinates"":[-4.0160705,5.3553627]}",node/6902639012,Arrêt de bus,Gare des gbakas d’Abobo par le zoo,node/6902639012
"{""type"":""Point"",""coordinates"":[-4.0168128,5.3633371]}",node/6902868239,Arrêt de bus,Willy Agban,node/6902868239
"{""type"":""Point"",""coordinates"":[-4.0152077,5.3668297]}",node/6902868240,Arrêt de bus,Cimetière,node/6902868240
"{""type"":""Point"",""coordinates"":[-4.0094557,5.3765337]}",node/6902868241,Arrêt de bus,CIE,node/6902868241
"{""type"":""Point"",""coordinates"":[-4.0070149,5.3789939]}",node/6902868242,Arrêt de bus,ZOO,node/6902868242
"{""type"":""Point"",""coordinates"":[-4.0056173,5.3900553]}",node/6902868243,Arrêt de bus,Eglise,node/6902868243
"{""type"":""Point"",""coordinates"":[-4.0099567,5.41329]}",node/6902868244,Arrêt de bus,Pharmacie Racines,node/6902868244
"{""type"":""Point"",""coordinates"":[-4.0135154,5.4500232]}",node/6902975747,Arrêt de bus,Christine Bar,node/6902975747
"{""type"":""Point"",""coordinates"":[-4.0109926,5.4607326]}",node/6902975748,Arrêt de bus,Akéikoi Village,node/6902975748
"{""type"":""Point"",""coordinates"":[-4.0107733,5.45899]}",node/6902975749,Arrêt de bus,À l'École,node/6902975749
"{""type"":""Point"",""coordinates"":[-4.0112928,5.455207]}",node/6902975750,Arrêt de bus,Destin,node/6902975750
"{""type"":""Point"",""coordinates"":[-4.0119566,5.4542173]}",node/6902975751,Arrêt de bus,Monnaie,node/6902975751
"{""type"":""Point"",""coordinates"":[-4.0128592,5.4528753]}",node/6902975752,Arrêt de bus,André Bar,node/6902975752
"{""type"":""Point"",""coordinates"":[-4.0143571,5.446249]}",node/6902975754,Arrêt de bus,A l'étage,node/6902975754
"{""type"":""Point"",""coordinates"":[-4.0141843,5.4394513]}",node/6902975755,Arrêt de bus,Boulangerie,node/6902975755
"{""type"":""Point"",""coordinates"":[-4.0140378,5.4384053]}",node/6902975756,Arrêt de bus,Carrefour Akéikoi,node/6902975756
"{""type"":""Point"",""coordinates"":[-4.0161726,5.4225885]}",node/6902975757,Arrêt de bus,Gare Gbaka Akeïkoi,node/6902975757
"{""type"":""Point"",""coordinates"":[-4.0142825,5.438503]}",node/6903097494,Arrêt de bus,Au goudron,node/6903097494
"{""type"":""Point"",""coordinates"":[-4.0160694,5.4227551]}",node/6903097495,Arrêt de bus,Abobo Gare,node/6903097495
"{""type"":""Point"",""coordinates"":[-4.013945,5.4230451]}",node/6903097496,Arrêt de bus,Au tournant,node/6903097496
"{""type"":""Point"",""coordinates"":[-4.0146415,5.4278809]}",node/6903097497,Arrêt de bus,Lycee,node/6903097497
"{""type"":""Point"",""coordinates"":[-4.0124107,5.433455]}",node/6903097498,Arrêt de bus,Célibataire,node/6903097498
"{""type"":""Point"",""coordinates"":[-4.0124925,5.4352003]}",node/6903097499,Arrêt de bus,JAUG,node/6903097499
"{""type"":""Point"",""coordinates"":[-4.0135883,5.4383233]}",node/6903097500,Arrêt de bus,Cité,node/6903097500
"{""type"":""Point"",""coordinates"":[-4.0136722,5.4500084]}",node/6903097502,Arrêt de bus,Christine Bar,node/6903097502
"{""type"":""Point"",""coordinates"":[-4.0144891,5.4429021]}",node/6903193216,Arrêt de bus,Mosquée,node/6903193216
"{""type"":""Point"",""coordinates"":[-4.0163197,5.4223082]}",node/6903268820,Arrêt de bus,Gare Abobo Kennedy-Marché/ Mosquée Ado,node/6903268820
"{""type"":""Point"",""coordinates"":[-4.0100057,5.4211585]}",node/6903268821,Arrêt de bus,Station,node/6903268821
"{""type"":""Point"",""coordinates"":[-4.0015221,5.4236887]}",node/6903268822,Arrêt de bus,Kennedy Marché,node/6903268822
"{""type"":""Point"",""coordinates"":[-4.011662,5.4220774]}",node/6903296476,Arrêt de bus,Mosquée,node/6903296476
"{""type"":""Point"",""coordinates"":[-4.0059623,5.4186997]}",node/6903296477,Arrêt de bus,Carrefour Kennedy,node/6903296477
"{""type"":""Point"",""coordinates"":[-4.0039433,5.4211643]}",node/6903296479,Arrêt de bus,Makan Traoré,node/6903296479
"{""type"":""Point"",""coordinates"":[-4.0015453,5.4236156]}",node/6903296480,Arrêt de bus,Au marché,node/6903296480
"{""type"":""Point"",""coordinates"":[-4.0021714,5.423623]}",node/6903296481,Arrêt de bus,A Gauche,node/6903296481
"{""type"":""Point"",""coordinates"":[-3.9324706,5.3286546]}",node/6903347574,Arrêt de bus,Cocody Riviera M'badon,node/6903347574
"{""type"":""Point"",""coordinates"":[-3.9332267,5.3293417]}",node/6903347575,Arrêt de bus,Nouveau marché,node/6903347575
"{""type"":""Point"",""coordinates"":[-3.9339946,5.329969]}",node/6903347576,Arrêt de bus,Ancien marché,node/6903347576
"{""type"":""Point"",""coordinates"":[-3.9350317,5.3307517]}",node/6903347577,Arrêt de bus,Centre de santé Municipal de M'Badon,node/6903347577
"{""type"":""Point"",""coordinates"":[-3.9352626,5.331008]}",node/6903347578,Arrêt de bus,La ferme,node/6903347578
"{""type"":""Point"",""coordinates"":[-3.9393933,5.3353839]}",node/6903347579,Arrêt de bus,Pharmacie,node/6903347579
"{""type"":""Point"",""coordinates"":[-3.9427407,5.3384154]}",node/6903347580,Arrêt de bus,2 poteaux,node/6903347580
"{""type"":""Point"",""coordinates"":[-3.945032,5.339948]}",node/6903347581,Arrêt de bus,Antenne,node/6903347581
"{""type"":""Point"",""coordinates"":[-3.9457017,5.345935]}",node/6903347582,Arrêt de bus,Carrefour Akouédo,node/6903347582
"{""type"":""Point"",""coordinates"":[-3.9471733,5.3461517]}",node/6903347583,Arrêt de bus,École,node/6903347583
"{""type"":""Point"",""coordinates"":[-3.9505483,5.3458217]}",node/6903347584,Arrêt de bus,2ème rond-point,node/6903347584
"{""type"":""Point"",""coordinates"":[-4.0227501,5.3503568]}",node/6903370485,Arrêt de bus,Gare en haut,node/6903370485
"{""type"":""Point"",""coordinates"":[-4.00729,5.4196516]}",node/6903374201,Arrêt de bus,Immeuble Cercueil,node/6903374201
"{""type"":""Point"",""coordinates"":[-3.9978515,5.4234508]}",node/6903397403,Arrêt de bus,Mosquée Ado Kenedy,node/6903397403
"{""type"":""Point"",""coordinates"":[-3.9980283,5.4185867]}",node/6903397406,Arrêt de bus,Dahico,node/6903397406
"{""type"":""Point"",""coordinates"":[-4.0007112,5.4155583]}",node/6903504059,Arrêt de bus,Monastère,node/6903504059
"{""type"":""Point"",""coordinates"":[-4.0272132,5.4339087]}",node/6903525051,Arrêt de bus,Hôtel du centre,node/6903525051
"{""type"":""Point"",""coordinates"":[-4.0337387,5.437375]}",node/6903525052,Arrêt de bus,A la Pompe,node/6903525052
"{""type"":""Point"",""coordinates"":[-4.0360617,5.4377181]}",node/6903525053,Arrêt de bus,Dépôt,node/6903525053
"{""type"":""Point"",""coordinates"":[-4.0444772,5.4390697]}",node/6903525054,Arrêt de bus,Anokoi,node/6903525054
"{""type"":""Point"",""coordinates"":[-4.0479148,5.4422211]}",node/6903525056,Arrêt de bus,Marahoué,node/6903525056
"{""type"":""Point"",""coordinates"":[-4.0487972,5.4439581]}",node/6903525057,Arrêt de bus,Agripac,node/6903525057
"{""type"":""Point"",""coordinates"":[-4.0509604,5.447775]}",node/6903525058,Arrêt de bus,Terminus,node/6903525058
"{""type"":""Point"",""coordinates"":[-4.030245,5.4367133]}",node/6903525064,Arrêt de bus,Marché de Nuit,node/6903525064
"{""type"":""Point"",""coordinates"":[-4.0206447,5.3489387]}",node/6903535584,Arrêt de bus,Complexe,node/6903535584
"{""type"":""Point"",""coordinates"":[-4.0180948,5.3481387]}",node/6903544087,Arrêt de bus,Maternité,node/6903544087
"{""type"":""Point"",""coordinates"":[-4.0029137,5.3547793]}",node/6903544089,Arrêt de bus,2ème pont,node/6903544089
"{""type"":""Point"",""coordinates"":[-3.9339759,5.3301187]}",node/6903544090,Arrêt de bus,Marché,node/6903544090
"{""type"":""Point"",""coordinates"":[-4.0203577,5.4263231]}",node/6903602207,Arrêt de bus,Abobo Gendarmerie,node/6903602207
"{""type"":""Point"",""coordinates"":[-4.0233336,5.4298704]}",node/6903602208,Arrêt de bus,Mosquée Blanche,node/6903602208
"{""type"":""Point"",""coordinates"":[-4.0262471,5.4332219]}",node/6903602209,Arrêt de bus,Solibra,node/6903602209
"{""type"":""Point"",""coordinates"":[-4.0288774,5.4359152]}",node/6903602210,Arrêt de bus,Château,node/6903602210
"{""type"":""Point"",""coordinates"":[-4.0383071,5.4383388]}",node/6903602211,Arrêt de bus,A l'escalier,node/6903602211
"{""type"":""Point"",""coordinates"":[-4.0521369,5.4497913]}",node/6903602212,Arrêt de bus,PK 18 ancien marché,node/6903602212
"{""type"":""Point"",""coordinates"":[-4.0204342,5.4260466]}",node/6903602214,Arrêt de bus,Abobo Gendarmerie,node/6903602214
"{""type"":""Point"",""coordinates"":[-4.0208376,5.426524]}",node/6903602215,Arrêt de bus,Gendarmerie Avant le Feu,node/6903602215
"{""type"":""Point"",""coordinates"":[-4.0384581,5.4380495]}",node/6903602220,Arrêt de bus,Anokoi Koute,node/6903602220
"{""type"":""Point"",""coordinates"":[-4.0411411,5.4382834]}",node/6903602221,Arrêt de bus,Nouvelle Gare,node/6903602221
"{""type"":""Point"",""coordinates"":[-4.0493193,5.4448006]}",node/6903602222,Arrêt de bus,Agripac Avant le Feu,node/6903602222
"{""type"":""Point"",""coordinates"":[-3.9761316,5.370557]}",node/6903639366,Arrêt de bus,Attoban camp,node/6903639366
"{""type"":""Point"",""coordinates"":[-3.9776678,5.3694267]}",node/6903639367,Arrêt de bus,Escalier,node/6903639367
"{""type"":""Point"",""coordinates"":[-3.9794185,5.3673899]}",node/6903639368,Arrêt de bus,Pharmacie Saint Bernard,node/6903639368
"{""type"":""Point"",""coordinates"":[-3.9793174,5.3658448]}",node/6903639369,Arrêt de bus,Carrefour Garage,node/6903639369
"{""type"":""Point"",""coordinates"":[-3.9792552,5.365069]}",node/6903639370,Arrêt de bus,Polyclinique Sacré-Coeur,node/6903639370
"{""type"":""Point"",""coordinates"":[-3.9790994,5.3642087]}",node/6903639371,Arrêt de bus,Jules ferry,node/6903639371
"{""type"":""Point"",""coordinates"":[-3.9788028,5.362115]}",node/6903639372,Arrêt de bus,Hôtel Manhatan,node/6903639372
"{""type"":""Point"",""coordinates"":[-3.978316,5.3589924]}",node/6903639373,Arrêt de bus,Doraville,node/6903639373
"{""type"":""Point"",""coordinates"":[-3.9780678,5.3571667]}",node/6903639374,Arrêt de bus,Pharmacie Saint ange,node/6903639374
"{""type"":""Point"",""coordinates"":[-3.9777617,5.356275]}",node/6903639375,Arrêt de bus,André Malraux,node/6903639375
"{""type"":""Point"",""coordinates"":[-4.034584,5.343797]}",node/6904171063,Arrêt de bus,Terminus 04,node/6904171063
"{""type"":""Point"",""coordinates"":[-4.0345266,5.3471751]}",node/6904171064,Arrêt de bus,Pharmacie Montana,node/6904171064
"{""type"":""Point"",""coordinates"":[-4.0337236,5.3493094]}",node/6904171065,Arrêt de bus,Arret BACI,node/6904171065
"{""type"":""Point"",""coordinates"":[-4.032837,5.3525204]}",node/6904171067,Arrêt de bus,Carrefour Attecoube,node/6904171067
"{""type"":""Point"",""coordinates"":[-4.0307504,5.3577044]}",node/6904171068,Arrêt de bus,Carrefour Pharmacie Agban,node/6904171068
"{""type"":""Point"",""coordinates"":[-4.0254045,5.3514868]}",node/6904171070,Arrêt de bus,Pharmacie Banco,node/6904171070
"{""type"":""Point"",""coordinates"":[-4.0261636,5.3411241]}",node/6904171071,Arrêt de bus,Pharmacie Sante,node/6904171071
"{""type"":""Point"",""coordinates"":[-4.023098,5.3318113]}",node/6904171073,Arrêt de bus,CCIA,node/6904171073
"{""type"":""Point"",""coordinates"":[-4.020575,5.3265342]}",node/6904171074,Arrêt de bus,Cite Financiere Plateau,node/6904171074
"{""type"":""Point"",""coordinates"":[-4.0196347,5.3236634]}",node/6904171075,Arrêt de bus,SIB Alpha 2000,node/6904171075
"{""type"":""Point"",""coordinates"":[-4.0196363,5.3206143]}",node/6904171076,Arrêt de bus,Cash Center Plateau,node/6904171076
"{""type"":""Point"",""coordinates"":[-4.0157689,5.3089274]}",node/6904171077,Arrêt de bus,Station Oil Lybia,node/6904171077
"{""type"":""Point"",""coordinates"":[-4.0146586,5.3093794]}",node/6904171078,Arrêt de bus,Maison du Congres,node/6904171078
"{""type"":""Point"",""coordinates"":[-4.0097343,5.3110906]}",node/6904171079,Arrêt de bus,Cité Sopim,node/6904171079
"{""type"":""Point"",""coordinates"":[-4.0057661,5.3122156]}",node/6904171080,Arrêt de bus,Biafra,node/6904171080
"{""type"":""Point"",""coordinates"":[-3.9933399,5.3076127]}",node/6904171081,Arrêt de bus,Station Total Marcory,node/6904171081
"{""type"":""Point"",""coordinates"":[-3.9888629,5.3052787]}",node/6904171082,Arrêt de bus,Hotel Hamanieh,node/6904171082
"{""type"":""Point"",""coordinates"":[-3.9870316,5.304184]}",node/6904171083,Arrêt de bus,Eglise Sainte Therese,node/6904171083
"{""type"":""Point"",""coordinates"":[-3.9857804,5.3064094]}",node/6904171084,Arrêt de bus,Commissariat 9e Marcory,node/6904171084
"{""type"":""Point"",""coordinates"":[-3.9839517,5.3088083]}",node/6904188585,Arrêt de bus,Gare Marcory,node/6904188585
"{""type"":""Point"",""coordinates"":[-4.0281877,5.3589119]}",node/6905326498,Arrêt de bus,Gare Nord,node/6905326498
"{""type"":""Point"",""coordinates"":[-4.0307925,5.4366266]}",node/6905326503,Arrêt de bus,Petro Ivoire,node/6905326503
"{""type"":""Point"",""coordinates"":[-4.0384056,5.438006]}",node/6905326504,Arrêt de bus,A l'escalier,node/6905326504
"{""type"":""Point"",""coordinates"":[-4.0219228,5.3843863]}",node/6905344262,Arrêt de bus,Station Shell Prefecture de Police,node/6905344262
"{""type"":""Point"",""coordinates"":[-4.035134,5.4375577]}",node/6905344263,Arrêt de bus,Arret Departement Reseau Bus Abobo,node/6905344263
"{""type"":""Point"",""coordinates"":[-4.0389029,5.4384178]}",node/6905344264,Arrêt de bus,Lycee Municipal,node/6905344264
"{""type"":""Point"",""coordinates"":[-4.0299554,5.4365245]}",node/6905344266,Arrêt de bus,Marche de Nuit,node/6905344266
"{""type"":""Point"",""coordinates"":[-4.0259685,5.4328931]}",node/6905344267,Arrêt de bus,College IRIS 2,node/6905344267
"{""type"":""Point"",""coordinates"":[-4.0222108,5.4284112]}",node/6905344268,Arrêt de bus,Terminus 77 Gendarmerie,node/6905344268
"{""type"":""Point"",""coordinates"":[-4.0256884,5.3484937]}",node/6905719605,Arrêt de bus,Dispensaire Adjame,node/6905719605
"{""type"":""Point"",""coordinates"":[-4.0200779,5.3251503]}",node/6905719607,Arrêt de bus,60 Lgts Plateau,node/6905719607
"{""type"":""Point"",""coordinates"":[-4.0177138,5.3087867]}",node/6905719608,Arrêt de bus,Dispensaire du Pont FHB,node/6905719608
"{""type"":""Point"",""coordinates"":[-4.0140592,5.3100199]}",node/6905719609,Arrêt de bus,Marche Treichville,node/6905719609
"{""type"":""Point"",""coordinates"":[-4.0115762,5.3073766]}",node/6905719610,Arrêt de bus,Rond point Treichville,node/6905719610
"{""type"":""Point"",""coordinates"":[-4.0068854,5.3090412]}",node/6905719611,Arrêt de bus,Ex Seny Fofana,node/6905719611
"{""type"":""Point"",""coordinates"":[-4.0054621,5.3080989]}",node/6905719612,Arrêt de bus,Lycee Moderne Treichville,node/6905719612
"{""type"":""Point"",""coordinates"":[-4.0043534,5.3048835]}",node/6905719613,Arrêt de bus,St Jean Bosco,node/6905719613
"{""type"":""Point"",""coordinates"":[-4.0015787,5.3045734]}",node/6905719614,Arrêt de bus,Carrefour Entente,node/6905719614
"{""type"":""Point"",""coordinates"":[-3.99371,5.3072971]}",node/6905719616,Arrêt de bus,Pharmacie des Lagunes,node/6905719616
"{""type"":""Point"",""coordinates"":[-3.9847277,5.3080789]}",node/6905719619,Arrêt de bus,Station Shell Marcory,node/6905719619
"{""type"":""Point"",""coordinates"":[-4.0281455,5.3579584]}",node/6905719620,Arrêt de bus,SITARAIL Adjame,node/6905719620
"{""type"":""Point"",""coordinates"":[-4.0321567,5.3514737]}",node/6905719622,Arrêt de bus,Pharmacie Attecoube,node/6905719622
"{""type"":""Point"",""coordinates"":[-4.0343991,5.3474246]}",node/6905719624,Arrêt de bus,Mairie Attecoube,node/6905719624
"{""type"":""Point"",""coordinates"":[-4.0344681,5.3443374]}",node/6905719625,Arrêt de bus,Terminus Attecoube,node/6905719625
"{""type"":""Point"",""coordinates"":[-4.0219589,5.325159]}",node/6905772459,Arrêt de bus,Laboratoire Longchamp,node/6905772459
"{""type"":""Point"",""coordinates"":[-4.0239541,5.3282887]}",node/6905772460,Arrêt de bus,Immeuble Sogefiha Plateau,node/6905772460
"{""type"":""Point"",""coordinates"":[-4.0244802,5.3336873]}",node/6905772461,Arrêt de bus,Musee du Plateau,node/6905772461
"{""type"":""Point"",""coordinates"":[-4.0158105,5.4383273]}",node/6905772466,Arrêt de bus,Cours Sociaux,node/6905772466
"{""type"":""Point"",""coordinates"":[-4.0224693,5.3252327]}",node/6905842307,Arrêt de bus,Laboratoire Longchamp,node/6905842307
"{""type"":""Point"",""coordinates"":[-3.9560075,5.293902]}",node/6906463287,Arrêt de bus,Terminus Koumassi,node/6906463287
"{""type"":""Point"",""coordinates"":[-3.9602555,5.2928791]}",node/6906463288,Arrêt de bus,Grand marche Koumassi,node/6906463288
"{""type"":""Point"",""coordinates"":[-3.966735,5.2913568]}",node/6906463289,Arrêt de bus,Grande Mosquee Koumassi,node/6906463289
"{""type"":""Point"",""coordinates"":[-3.980944,5.2956714]}",node/6906463290,Arrêt de bus,Echangeur Marcory DHL,node/6906463290
"{""type"":""Point"",""coordinates"":[-3.98845,5.2998527]}",node/6906463291,Arrêt de bus,Sitel Carrefour Marcory,node/6906463291
"{""type"":""Point"",""coordinates"":[-3.9976448,5.299793]}",node/6906463292,Arrêt de bus,College Moderne Autoroute,node/6906463292
"{""type"":""Point"",""coordinates"":[-4.0025923,5.2998201]}",node/6906463293,Arrêt de bus,Gare Bassam,node/6906463293
"{""type"":""Point"",""coordinates"":[-4.0032831,5.3018733]}",node/6906463294,Arrêt de bus,Clinique la Rosette,node/6906463294
"{""type"":""Point"",""coordinates"":[-4.0155251,5.3534012]}",node/6906463296,Arrêt de bus,Adjame Liberte,node/6906463296
"{""type"":""Point"",""coordinates"":[-4.0164507,5.3546274]}",node/6906575629,Arrêt de bus,Carrefour Liberte Adjame,node/6906575629
"{""type"":""Point"",""coordinates"":[-4.0157829,5.3658197]}",node/6906575631,Arrêt de bus,Arret Departement Reseau Bus Williamsville,node/6906575631
